FAY,2015,7,30,2423.0
FCA,2015,11,17,1411.0
FCA,2015,2,24,2739.0
FCA,2015,5,13,951.0
FCA,2015,8,46,4261.0
FLG,2015,1,29,2936.0
FLG,2015,11,22,2426.0
FLG,2015,4,17,1681.0
FLG,2015,7,30,4757.0
FLL,2015,1,1414,132900.0
FLL,2015,12,1977,224969.0
FLL,2015,4,1156,129927.0
FLL,2015,7,1477,171515.0
FNT,2015,11,47,4345.0
FNT,2015,3,69,7762.0
FNT,2015,6,105,13372.0
FNT,2015,9,47,4517.0
FSD,2015,1,187,20316.0
FSD,2015,11,98,10765.0
FSD,2015,4,81,9374.0
FSD,2015,7,100,9324.0
FSM,2015,12,35,6267.0
FSM,2015,2,44,4849.0
FSM,2015,5,50,5096.0
FSM,2015,8,34,3407.0
FWA,2015,11,76,10541.0
FWA,2015,3,97,9805.0
FWA,2015,6,110,12422.0
FWA,2015,9,69,6287.0
GCC,2015,11,15,1286.0
GCC,2015,3,7,925.0
GCC,2015,6,13,1507.0
GCC,2015,9,5,543.0
GCK,2015,12,2,166.0
GCK,2015,3,18,1257.0
GCK,2015,6,15,1460.0
GCK,2015,9,5,323.0
GEG,2015,3,122,12175.0
GEG,2015,6,179,19371.0
GEG,2015,9,78,7927.0
GFK,2015,12,16,1222.0
GFK,2015,6,7,1104.0
GFK,2015,9,10,885.0
GGG,2015,11,2,66.0
GGG,2015,2,7,502.0
GGG,2015,5,11,1177.0
GGG,2015,8,12,845.0
GJT,2015,2,40,4302.0
GJT,2015,5,56,6982.0
GJT,2015,8,35,4429.0
GNV,2015,11,28,2253.0
GNV,2015,2,39,4817.0
GNV,2015,5,39,5478.0
GNV,2015,8,75,8772.0
GPT,2015,1,66,6310.0
GPT,2015,11,36,3509.0
GPT,2015,4,59,5427.0
GPT,2015,7,61,4903.0
GRB,2015,12,60,7140.0
GRB,2015,2,123,15268.0
GRB,2015,5,42,4845.0
GRB,2015,8,84,8407.0
GRI,2015,12,3,374.0
GRI,2015,2,17,2204.0
GRI,2015,5,8,832.0
GRI,2015,8,9,725.0
GRK,2015,1,105,8820.0
GRK,2015,4,73,6616.0
GRK,2015,7,54,8412.0
GRR,2015,3,221,25071.0
GRR,2015,6,204,24334.0
GRR,2015,9,129,12528.0
GSO,2015,1,166,16578.0
GSO,2015,4,121,13860.0
GSO,2015,7,108,15866.0
GSP,2015,11,97,8137.0
GSP,2015,2,99,9986.0
GSP,2015,5,126,13353.0
GSP,2015,8,115,11597.0
GST,2015,7,6,967.0
GTF,2015,3,17,1134.0
GTF,2015,6,29,3430.0
GTF,2015,9,13,921.0
GTR,2015,12,10,1383.0
GTR,2015,2,16,2041.0
GTR,2015,5,10,820.0
GTR,2015,8,18,2772.0
GUC,2015,3,15,1340.0
GUC,2015,6,10,1363.0
GUC,2015,9,6,463.0
GUM,2015,12,3,1571.0
GUM,2015,3,16,1419.0
GUM,2015,6,6,493.0
GUM,2015,9,2,149.0
HDN,2015,1,41,3844.0
HDN,2015,4,1,225.0
HDN,2015,7,6,441.0
HIB,2015,3,7,309.0
HIB,2015,6,9,1693.0
HIB,2015,9,7,541.0
HLN,2015,11,21,2285.0
HLN,2015,2,18,1729.0
HLN,2015,5,12,1206.0
HLN,2015,8,11,676.0
HNL,2015,1,754,62322.0
HNL,2015,11,324,33836.0
HNL,2015,4,454,42409.0
HNL,2015,7,665,60511.0
HOB,2015,2,9,842.0
HOB,2015,5,12,831.0
HOB,2015,8,10,1615.0
HOU,2015,1,839,78453.0
HOU,2015,11,675,64702.0
HOU,2015,4,946,91595.0
HOU,2015,7,1012,121158.0
HPN,2015,11,139,15290.0
HPN,2015,2,244,29708.0
HPN,2015,5,127,14139.0
HPN,2015,8,147,21154.0
HRL,2015,1,42,3235.0
HRL,2015,4,48,5733.0
HRL,2015,7,38,4138.0
HSV,2015,12,59,6281.0
HSV,2015,2,83,7147.0
HSV,2015,5,88,11691.0
HSV,2015,8,72,8082.0
HYA,2015,6,1,114.0
HYA,2015,9,1,23.0
HYS,2015,1,17,1458.0
HYS,2015,4,2,246.0
HYS,2015,7,8,993.0
IAD,2015,1,855,103998.0
IAD,2015,12,443,64673.0
IAD,2015,4,437,51426.0
IAD,2015,7,669,81362.0
IAG,2015,1,13,638.0
IAG,2015,11,2,565.0
IAG,2015,4,7,656.0
IAG,2015,7,4,752.0
IAH,2015,12,2384,311344.0
IAH,2015,2,2270,239344.0
IAH,2015,5,3781,473855.0
IAH,2015,8,2254,298129.0
ICT,2015,11,129,12118.0
ICT,2015,3,128,11664.0
ICT,2015,6,235,25380.0
ICT,2015,9,100,9518.0
IDA,2015,12,41,2977.0
IDA,2015,3,16,1247.0
IDA,2015,6,32,2646.0
IDA,2015,9,17,1780.0
ILG,2015,1,5,778.0
ILG,2015,4,9,1382.0
ILM,2015,12,30,3864.0
ILM,2015,3,20,3925.0
ILM,2015,6,42,4611.0
ILM,2015,9,23,2565.0
IMT,2015,11,6,985.0
IMT,2015,3,5,667.0
IMT,2015,6,8,944.0
IMT,2015,9,2,134.0
IND,2015,12,472,53288.0
IND,2015,3,466,51037.0
IND,2015,6,565,67799.0
IND,2015,9,229,25686.0
INL,2015,3,4,698.0
INL,2015,6,5,474.0
INL,2015,9,7,517.0
ISN,2015,1,72,6988.0
ISN,2015,4,32,3250.0
ISN,2015,7,41,4229.0
ISP,2015,11,64,7060.0
ISP,2015,3,95,11484.0
ISP,2015,6,98,12640.0
ISP,2015,9,76,9657.0
ITO,2015,3,37,1884.0
ITO,2015,6,30,2211.0
ITO,2015,9,55,4519.0
JAC,2015,2,80,8195.0
JAC,2015,5,28,2292.0
JAC,2015,8,97,9512.0
JAN,2015,3,132,12263.0
JAN,2015,6,160,17875.0
JAN,2015,9,59,5017.0
JAX,2015,12,370,39874.0
JAX,2015,3,331,30395.0
JAX,2015,6,413,45647.0
JAX,2015,9,233,22662.0
JFK,2015,12,2092,273339.0
JFK,2015,3,2379,369332.0
JFK,2015,6,1911,290762.0
JFK,2015,9,1505,169759.0
JLN,2015,12,8,2164.0
JLN,2015,3,19,2143.0
JLN,2015,6,19,1767.0
JLN,2015,9,9,890.0
JMS,2015,1,23,3678.0
JMS,2015,12,4,454.0
JMS,2015,4,11,1185.0
JMS,2015,7,10,717.0
JNU,2015,1,44,4591.0
JNU,2015,4,40,3731.0
JNU,2015,7,99,8166.0
KOA,2015,1,148,11732.0
KOA,2015,12,68,7689.0
KOA,2015,4,67,5343.0
KOA,2015,7,109,9589.0
KTN,2015,12,18,2731.0
KTN,2015,3,38,4568.0
KTN,2015,6,54,3736.0
KTN,2015,9,30,2054.0
LAN,2015,1,49,5792.0
LAN,2015,11,38,4060.0
LAN,2015,4,22,1859.0
LAN,2015,7,28,4211.0
LAR,2015,11,10,988.0
LAR,2015,3,4,443.0
LAR,2015,6,5,616.0
LAR,2015,9,4,182.0
