CLE,2015,1,	649,74230
CLE,2015,11,	412,47909
CLE,2015,12,	448,62194
CLE,2015,2,	739,86849
CLE,2015,3,	608,77103
CLE,2015,4,	508,59051
CLE,2015,5,	590,78855
CLE,2015,6,	853,118353
CLE,2015,7,	706,83612
CLE,2015,8,	650,82133
CLE,2015,9,	407,47089
CLL,2015,1,	58,4668
CLL,2015,11,	21,1238
CLL,2015,12,	17,1399
CLL,2015,2,	39,3563
CLL,2015,3,	44,3519
CLL,2015,4,	33,3568
CLL,2015,5,	34,4337
CLL,2015,6,	44,3695
CLL,2015,7,	20,1885
CLL,2015,8,	24,2312
CLL,2015,9,	17,1417
CLT,2015,1,	1500,120736
CLT,2015,11,	1044,100247
CLT,2015,12,	1667,153996
CLT,2015,2,	1503,153605
CLT,2015,3,	1548,132775
CLT,2015,4,	1376,117411
CLT,2015,5,	1137,105363
CLT,2015,6,	1632,163294
CLT,2015,7,	1579,160124
CLT,2015,8,	1479,166544
CLT,2015,9,	1186,106569
CMH,2015,1,	530,55399
CMH,2015,11,	282,31922
CMH,2015,12,	381,41803
CMH,2015,2,	468,48984
CMH,2015,3,	495,55046
CMH,2015,4,	348,36795
CMH,2015,5,	408,43895
CMH,2015,6,	599,68806
CMH,2015,7,	588,68154
CMH,2015,8,	429,47333
CMH,2015,9,	249,24165
CMI,2015,1,	84,10651
CMI,2015,11,	23,3570
CMI,2015,12,	28,3138
CMI,2015,2,	71,8488
CMI,2015,3,	43,4646
CMI,2015,4,	24,3028
CMI,2015,5,	27,2686
CMI,2015,6,	42,4771
CMI,2015,7,	23,3204
CMI,2015,8,	15,1556
CMI,2015,9,	19,1985
CMX,2015,1,	13,1112
CMX,2015,11,	10,1195
CMX,2015,12,	11,1182
CMX,2015,2,	18,1726
CMX,2015,3,	12,1252
CMX,2015,4,	10,825
CMX,2015,5,	3,297
CMX,2015,6,	18,3249
CMX,2015,7,	10,969
CMX,2015,8,	12,1036
CMX,2015,9,	9,864
CNY,2015,1,	1,28
CNY,2015,2,	2,297
CNY,2015,3,	2,143
CNY,2015,4,	2,112
COD,2015,1,	6,417
COD,2015,11,	3,68
COD,2015,12,	7,589
COD,2015,2,	15,1492
COD,2015,3,	3,370
COD,2015,4,	3,252
COD,2015,5,	11,774
COD,2015,6,	18,2368
COD,2015,7,	20,2114
COD,2015,8,	13,1567
COS,2015,1,	177,26126
COS,2015,11,	133,13521
COS,2015,12,	136,18105
COS,2015,2,	170,19666
COS,2015,3,	114,11661
COS,2015,4,	134,14402
COS,2015,5,	171,16304
COS,2015,6,	195,25902
COS,2015,7,	168,19332
COS,2015,8,	160,16635
COS,2015,9,	80,7809
COU,2015,1,	46,6323
COU,2015,11,	16,2854
COU,2015,12,	12,1429
COU,2015,2,	44,5426
COU,2015,3,	35,4006
COU,2015,4,	19,2189
COU,2015,5,	35,7083
COU,2015,6,	50,6179
COU,2015,7,	31,2957
COU,2015,8,	21,2075
COU,2015,9,	14,1608
CPR,2015,1,	33,3893
CPR,2015,11,	14,1186
CPR,2015,12,	19,1088
CPR,2015,2,	32,2638
CPR,2015,3,	19,1596
CPR,2015,4,	21,2075
CPR,2015,5,	11,1004
CPR,2015,6,	18,2102
CPR,2015,7,	37,3360
CPR,2015,8,	14,1248
CPR,2015,9,	8,823
CRP,2015,1,	141,12767
CRP,2015,11,	69,5847
CRP,2015,12,	67,6531
CRP,2015,2,	116,9769
CRP,2015,3,	158,14681
CRP,2015,4,	135,14591
CRP,2015,5,	158,19453
CRP,2015,6,	101,11819
CRP,2015,7,	59,5088
CRP,2015,8,	60,6558
CRP,2015,9,	25,2308
CRW,2015,1,	46,5400
CRW,2015,11,	32,3543
CRW,2015,12,	29,4102
CRW,2015,2,	41,6249
CRW,2015,3,	61,6338
CRW,2015,4,	46,4051
CRW,2015,5,	57,5958
CRW,2015,6,	56,6061
CRW,2015,7,	49,3765
CRW,2015,8,	38,5360
CRW,2015,9,	29,4101
CSG,2015,1,	24,3064
CSG,2015,11,	23,2045
CSG,2015,12,	17,2227
CSG,2015,2,	23,2241
CSG,2015,3,	27,2273
CSG,2015,4,	16,2012
CSG,2015,5,	17,1743
CSG,2015,6,	15,1680
CSG,2015,7,	23,2253
CSG,2015,8,	19,2305
CSG,2015,9,	20,2303
CVG,2015,1,	389,42415
CVG,2015,11,	233,25458
CVG,2015,12,	278,34536
CVG,2015,2,	451,52065
CVG,2015,3,	348,36595
CVG,2015,4,	292,31381
CVG,2015,5,	344,38840
CVG,2015,6,	487,59633
CVG,2015,7,	442,53031
CVG,2015,8,	368,34680
CVG,2015,9,	266,27514
CWA,2015,1,	44,6562
CWA,2015,11,	27,2642
CWA,2015,12,	21,1847
CWA,2015,2,	49,6175
CWA,2015,3,	21,2937
CWA,2015,4,	18,2216
CWA,2015,5,	13,2088
CWA,2015,6,	35,4042
CWA,2015,7,	23,2294
CWA,2015,8,	23,2127
CWA,2015,9,	23,2710
DAB,2015,1,	9,743
DAB,2015,11,	5,313
DAB,2015,12,	25,3732
DAB,2015,2,	23,2865
DAB,2015,3,	17,1467
DAB,2015,4,	23,2009
DAB,2015,5,	21,2436
DAB,2015,6,	29,3455
DAB,2015,7,	29,2778
DAB,2015,8,	23,2500
DAB,2015,9,	12,846
DAL,2015,1,	859,78155
DAL,2015,11,	944,85031
DAL,2015,12,	1191,128222
DAL,2015,2,	793,75010
DAL,2015,3,	820,79391
DAL,2015,4,	940,91317
DAL,2015,5,	1423,164971
DAL,2015,6,	1215,137680
DAL,2015,7,	1180,121737
DAL,2015,8,	872,99182
DAL,2015,9,	483,47720
DAY,2015,1,	218,20813
DAY,2015,11,	104,10218
DAY,2015,12,	134,16666
DAY,2015,2,	174,19463
DAY,2015,3,	162,17030
DAY,2015,4,	106,11830
DAY,2015,5,	117,13845
DAY,2015,6,	201,23246
DAY,2015,7,	192,26043
DAY,2015,8,	142,15304
DAY,2015,9,	95,10710
DBQ,2015,1,	25,3220
DBQ,2015,11,	8,1589
DBQ,2015,12,	11,1081
DBQ,2015,2,	38,4312
DBQ,2015,3,	17,1474
DBQ,2015,4,	14,1248
DBQ,2015,5,	9,581
DBQ,2015,6,	19,1796
DBQ,2015,7,	12,1513
DBQ,2015,8,	10,853
DBQ,2015,9,	9,1030
DCA,2015,1,	1221,117749
DCA,2015,11,	928,88034
DCA,2015,12,	1345,149345
DCA,2015,2,	1365,137322
DCA,2015,3,	1340,132496
DCA,2015,4,	1036,95804
DCA,2015,5,	1310,134706
DCA,2015,6,	1547,190196
DCA,2015,7,	1422,150245
DCA,2015,8,	1248,150847
DCA,2015,9,	991,104800
DEN,2015,1,	3885,443371
DEN,2015,11,	3076,357587
DEN,2015,12,	3610,512866
DEN,2015,2,	3742,417906
DEN,2015,3,	3156,363702
DEN,2015,4,	3024,330985
DEN,2015,5,	3480,372722
DEN,2015,6,	4773,626784
DEN,2015,7,	4171,504208
DEN,2015,8,	3304,388625
DEN,2015,9,	1802,215765
DFW,2015,1,	5293,631933
DFW,2015,11,	3019,409014
DFW,2015,12,	3184,473202
DFW,2015,2,	4092,509591
DFW,2015,3,	4866,581974
DFW,2015,4,	4816,606091
DFW,2015,5,	4997,689653
DFW,2015,6,	4961,714706
DFW,2015,7,	3633,467614
DFW,2015,8,	3392,473632
DFW,2015,9,	1909,276757
DHN,2015,1,	25,3556
DHN,2015,11,	25,2150
DHN,2015,12,	31,3872
DHN,2015,2,	16,1510
DHN,2015,3,	25,2071
DHN,2015,4,	31,2416
DHN,2015,5,	15,1477
DHN,2015,6,	22,2835
DHN,2015,7,	23,1929
DHN,2015,8,	17,1832
DHN,2015,9,	14,1225
DIK,2015,1,	29,2432
DIK,2015,11,	2,179
DIK,2015,2,	21,2484
DIK,2015,3,	15,1409
DIK,2015,4,	20,2005
DIK,2015,5,	10,1800
DIK,2015,6,	9,588
DIK,2015,7,	2,91
DIK,2015,8,	1,57
DIK,2015,9,	1,12
DLG,2015,6,	2,206
DLG,2015,7,	2,184
DLH,2015,1,	32,3584
DLH,2015,11,	36,4582
DLH,2015,12,	32,3587
DLH,2015,2,	34,3588
DLH,2015,3,	11,1092
DLH,2015,4,	12,1723
DLH,2015,5,	9,1271
DLH,2015,6,	31,3121
DLH,2015,7,	22,2906
DLH,2015,8,	33,4092
DLH,2015,9,	34,3923
DRO,2015,1,	35,3842
DRO,2015,11,	15,1077
DRO,2015,12,	31,3001
DRO,2015,2,	38,4578
DRO,2015,3,	32,2583
DRO,2015,4,	31,3867
DRO,2015,5,	24,3389
DRO,2015,6,	47,3823
DRO,2015,7,	28,2293
DRO,2015,8,	32,2834
DRO,2015,9,	12,946
DSM,2015,1,	242,27571
DSM,2015,11,	122,13883
DSM,2015,12,	138,13798
DSM,2015,2,	232,24550
DSM,2015,3,	187,21987
DSM,2015,4,	111,11858
DSM,2015,5,	133,16470
DSM,2015,6,	234,28638
DSM,2015,7,	177,20843
DSM,2015,8,	151,17349
DSM,2015,9,	84,9117
DTW,2015,1,	1704,201277
DTW,2015,11,	1111,135583
DTW,2015,12,	1439,196054
DTW,2015,2,	2039,261704
DTW,2015,3,	1738,204730
DTW,2015,4,	1387,169266
DTW,2015,5,	1584,211544
DTW,2015,6,	2297,288615
DTW,2015,7,	1763,212344
DTW,2015,8,	1571,204161
DTW,2015,9,	1168,141625
DVL,2015,1,	17,2231
DVL,2015,11,	9,1477
DVL,2015,12,	7,633
DVL,2015,2,	10,971
DVL,2015,3,	10,1109
DVL,2015,4,	3,866
DVL,2015,5,	4,436
DVL,2015,6,	7,1004
DVL,2015,7,	7,339
DVL,2015,8,	6,421
DVL,2015,9,	4,177
EAU,2015,1,	18,3125
EAU,2015,11,	12,1474
EAU,2015,12,	10,738
EAU,2015,2,	14,1451
EAU,2015,3,	11,1319
EAU,2015,4,	7,637
EAU,2015,5,	8,584
EAU,2015,6,	11,1459
EAU,2015,7,	16,1687
EAU,2015,8,	20,2906
EAU,2015,9,	9,582
ECP,2015,1,	44,5515
ECP,2015,11,	36,2427
ECP,2015,12,	46,5216
ECP,2015,2,	41,4210
ECP,2015,3,	68,5718
ECP,2015,4,	52,5086
ECP,2015,5,	78,8345
ECP,2015,6,	98,12155
ECP,2015,7,	92,9950
ECP,2015,8,	77,9150
ECP,2015,9,	31,3210
EGE,2015,1,	64,8838
EGE,2015,12,	56,7744
EGE,2015,2,	52,9118
EGE,2015,3,	57,7778
EGE,2015,4,	10,1236
EGE,2015,6,	11,1640
EGE,2015,7,	8,1434
EGE,2015,8,	5,608
EGE,2015,9,	5,909
EKO,2015,1,	6,553
EKO,2015,11,	4,1219
EKO,2015,12,	9,1228
EKO,2015,2,	1,29
EKO,2015,3,	1,71
EKO,2015,4,	10,857
EKO,2015,5,	7,742
EKO,2015,6,	1,127
EKO,2015,7,	3,171
EKO,2015,8,	1,61
EKO,2015,9,	1,21
ELM,2015,1,	56,5809
ELM,2015,11,	23,1919
ELM,2015,12,	22,1994
ELM,2015,2,	70,7545
ELM,2015,3,	30,3574
ELM,2015,4,	33,4341
ELM,2015,5,	32,3452
ELM,2015,6,	39,3846
ELM,2015,7,	46,5811
ELM,2015,8,	24,2389
ELM,2015,9,	40,3689
ELP,2015,1,	252,24031
ELP,2015,11,	203,19386
ELP,2015,12,	224,26076
ELP,2015,2,	208,17479
ELP,2015,3,	203,20409
ELP,2015,4,	265,26170
ELP,2015,5,	332,37368
ELP,2015,6,	314,30403
ELP,2015,7,	283,30077
ELP,2015,8,	211,23890
ELP,2015,9,	107,9481
ERI,2015,1,	29,3799
ERI,2015,11,	9,977
ERI,2015,12,	7,798
ERI,2015,2,	17,2171
ERI,2015,3,	5,651
ERI,2015,4,	3,241
ERI,2015,5,	6,396
ERI,2015,6,	15,1659
ERI,2015,7,	14,1628
ERI,2015,8,	18,2141
ERI,2015,9,	12,635
ESC,2015,1,	16,1857
ESC,2015,11,	5,312
ESC,2015,12,	6,847
ESC,2015,2,	9,1054
ESC,2015,3,	10,2153
ESC,2015,4,	4,787
ESC,2015,5,	3,399
ESC,2015,6,	5,894
ESC,2015,7,	3,331
ESC,2015,8,	8,1026
ESC,2015,9,	6,844
EUG,2015,1,	79,9222
EUG,2015,11,	50,4155
EUG,2015,12,	97,11534
EUG,2015,2,	60,6111
EUG,2015,3,	45,5133
EUG,2015,4,	58,6408
EUG,2015,5,	68,7661
EUG,2015,6,	59,6946
EUG,2015,7,	55,7476
EUG,2015,8,	61,6484
EUG,2015,9,	33,3778
EVV,2015,1,	91,10233
EVV,2015,11,	48,5434
EVV,2015,12,	44,5694
EVV,2015,2,	82,8944
EVV,2015,3,	57,6119
EVV,2015,4,	46,4743
EVV,2015,5,	44,5747
EVV,2015,6,	93,10577
EVV,2015,7,	68,7513
EVV,2015,8,	45,5515
EVV,2015,9,	42,4798
EWN,2015,1,	9,892
EWN,2015,11,	13,1040
EWN,2015,12,	11,1004
EWN,2015,2,	9,747
EWN,2015,3,	11,593
EWN,2015,4,	9,816
EWN,2015,5,	17,1144
EWN,2015,6,	11,911
EWN,2015,7,	16,1697
EWN,2015,8,	15,2019
EWN,2015,9,	11,1305
EWR,2015,1,	1865,217057
EWR,2015,11,	1959,259293
EWR,2015,12,	2442,346743
EWR,2015,2,	1787,194885
EWR,2015,3,	2036,257492
EWR,2015,4,	1582,190447
EWR,2015,5,	1573,227032
EWR,2015,6,	2820,417137
EWR,2015,7,	2650,377492
EWR,2015,8,	1995,267122
EWR,2015,9,	1342,149458
EYW,2015,1,	27,4337
EYW,2015,11,	28,4078
EYW,2015,12,	36,6859
EYW,2015,2,	33,4043
EYW,2015,3,	25,2390
EYW,2015,4,	30,3101
EYW,2015,5,	15,1984
EYW,2015,6,	27,7769
EYW,2015,7,	30,3919
EYW,2015,8,	29,3053
EYW,2015,9,	13,1686
FAI,2015,1,	21,2303
FAI,2015,11,	22,1420
FAI,2015,12,	22,1300
FAI,2015,2,	21,2101
FAI,2015,3,	31,3456
FAI,2015,4,	19,1983
FAI,2015,5,	26,1741
FAI,2015,6,	60,6294
FAI,2015,7,	73,5394
FAI,2015,8,	70,4635
FAI,2015,9,	19,1084
FAR,2015,1,	154,15540
FAR,2015,11,	86,13194
FAR,2015,12,	89,10119
FAR,2015,2,	134,13305
FAR,2015,3,	83,8735
FAR,2015,4,	66,7826
FAR,2015,5,	74,7719
FAR,2015,6,	128,14926
FAR,2015,7,	109,13025
FAR,2015,8,	94,10330
FAR,2015,9,	65,8060
FAT,2015,1,	169,18142
FAT,2015,11,	84,9432
FAT,2015,12,	123,15173
FAT,2015,2,	120,13091
FAT,2015,3,	135,13788
FAT,2015,4,	113,13071
FAT,2015,5,	108,11479
FAT,2015,6,	122,15955
FAT,2015,7,	158,18258
FAT,2015,8,	158,16720
FAT,2015,9,	97,13671
FAY,2015,1,	21,2784
FAY,2015,11,	18,1407
FAY,2015,12,	27,4456
FAY,2015,2,	24,3260
FAY,2015,3,	25,2513
FAY,2015,4,	27,2928
FAY,2015,5,	25,3294
FAY,2015,6,	23,2152
FAY,2015,7,	30,2423
FAY,2015,8,	27,3574
FAY,2015,9,	16,1773
FCA,2015,1,	32,2435
FCA,2015,11,	17,1411
FCA,2015,12,	37,3707
FCA,2015,2,	24,2739
FCA,2015,3,	19,1394
FCA,2015,4,	12,1272
FCA,2015,5,	13,951
FCA,2015,6,	30,3274
FCA,2015,7,	47,3951
FCA,2015,8,	46,4261
FCA,2015,9,	31,3412
FLG,2015,1,	29,2936
FLG,2015,11,	22,2426
FLG,2015,12,	16,1808
FLG,2015,2,	21,1715
FLG,2015,3,	23,1194
FLG,2015,4,	17,1681
FLG,2015,5,	15,1872
FLG,2015,6,	31,3773
FLG,2015,7,	30,4757
FLG,2015,8,	37,4235
FLG,2015,9,	15,1311
FLL,2015,1,	1414,132900
FLL,2015,11,	963,92533
FLL,2015,12,	1977,224969
FLL,2015,2,	1706,188705
FLL,2015,3,	1645,184343
FLL,2015,4,	1156,129927
FLL,2015,5,	1120,136941
FLL,2015,6,	1556,194649
FLL,2015,7,	1477,171515
FLL,2015,8,	1532,175093
FLL,2015,9,	1074,101080
FNT,2015,1,	93,10320
FNT,2015,11,	47,4345
FNT,2015,12,	63,7618
FNT,2015,2,	94,10561
FNT,2015,3,	69,7762
FNT,2015,4,	55,6395
FNT,2015,5,	70,9840
FNT,2015,6,	105,13372
FNT,2015,7,	104,10823
FNT,2015,8,	101,12280
FNT,2015,9,	47,4517
FSD,2015,1,	187,20316
FSD,2015,11,	98,10765
FSD,2015,12,	75,6894
FSD,2015,2,	184,19929
FSD,2015,3,	117,11582
FSD,2015,4,	81,9374
FSD,2015,5,	70,7911
FSD,2015,6,	131,15741
FSD,2015,7,	100,9324
FSD,2015,8,	98,12196
FSD,2015,9,	68,6520
FSM,2015,1,	45,5134
FSM,2015,11,	37,3467
FSM,2015,12,	35,6267
FSM,2015,2,	44,4849
FSM,2015,3,	55,4500
FSM,2015,4,	45,5978
FSM,2015,5,	50,5096
FSM,2015,6,	51,5819
FSM,2015,7,	41,4720
FSM,2015,8,	34,3407
FSM,2015,9,	21,1773
FWA,2015,1,	94,9088
FWA,2015,11,	76,10541
FWA,2015,12,	76,11413
FWA,2015,2,	114,14379
FWA,2015,3,	97,9805
FWA,2015,4,	87,8936
FWA,2015,5,	86,10133
FWA,2015,6,	110,12422
FWA,2015,7,	89,10275
FWA,2015,8,	91,9526
FWA,2015,9,	69,6287
GCC,2015,1,	24,2273
GCC,2015,11,	15,1286
GCC,2015,12,	15,1432
GCC,2015,2,	13,1151
GCC,2015,3,	7,925
GCC,2015,4,	11,1729
GCC,2015,5,	10,1018
GCC,2015,6,	13,1507
GCC,2015,7,	8,749
GCC,2015,8,	7,587
GCC,2015,9,	5,543
GCK,2015,1,	14,1375
GCK,2015,11,	9,780
GCK,2015,12,	2,166
GCK,2015,2,	13,1448
GCK,2015,3,	18,1257
GCK,2015,4,	14,1438
GCK,2015,5,	22,2640
GCK,2015,6,	15,1460
GCK,2015,7,	6,512
GCK,2015,8,	5,378
GCK,2015,9,	5,323
GEG,2015,1,	174,18151
GEG,2015,11,	152,13239
GEG,2015,12,	208,20927
GEG,2015,2,	133,13060
GEG,2015,3,	122,12175
GEG,2015,4,	118,12337
GEG,2015,5,	86,9089
GEG,2015,6,	179,19371
GEG,2015,7,	191,21129
GEG,2015,8,	174,16097
GEG,2015,9,	78,7927
GFK,2015,1,	9,1949
GFK,2015,11,	21,2199
GFK,2015,12,	16,1222
GFK,2015,2,	11,687
GFK,2015,4,	5,383
GFK,2015,5,	3,312
GFK,2015,6,	7,1104
GFK,2015,7,	2,111
GFK,2015,8,	8,570
GFK,2015,9,	10,885
GGG,2015,1,	12,932
GGG,2015,11,	2,66
GGG,2015,12,	10,1080
GGG,2015,2,	7,502
GGG,2015,3,	17,1821
GGG,2015,4,	9,1246
GGG,2015,5,	11,1177
GGG,2015,6,	15,1290
GGG,2015,7,	6,335
GGG,2015,8,	12,845
GGG,2015,9,	5,478
GJT,2015,1,	46,5521
GJT,2015,11,	19,2097
GJT,2015,12,	52,5236
GJT,2015,2,	40,4302
GJT,2015,3,	40,2854
GJT,2015,4,	48,4551
GJT,2015,5,	56,6982
GJT,2015,6,	63,6040
GJT,2015,7,	33,2263
GJT,2015,8,	35,4429
GJT,2015,9,	28,2596
GNV,2015,1,	36,3990
GNV,2015,11,	28,2253
GNV,2015,12,	40,4895
GNV,2015,2,	39,4817
GNV,2015,3,	66,6131
GNV,2015,4,	63,5476
GNV,2015,5,	39,5478
GNV,2015,6,	69,7521
GNV,2015,7,	65,6496
GNV,2015,8,	75,8772
GNV,2015,9,	39,3593
GPT,2015,1,	66,6310
GPT,2015,11,	36,3509
GPT,2015,12,	28,4054
GPT,2015,2,	58,6025
GPT,2015,3,	65,5756
GPT,2015,4,	59,5427
GPT,2015,5,	74,8025
GPT,2015,6,	90,10845
GPT,2015,7,	61,4903
GPT,2015,8,	61,6499
GPT,2015,9,	41,2647
GRB,2015,1,	107,10611
GRB,2015,11,	46,6408
GRB,2015,12,	60,7140
GRB,2015,2,	123,15268
GRB,2015,3,	76,9842
GRB,2015,4,	45,5971
GRB,2015,5,	42,4845
GRB,2015,6,	89,11513
GRB,2015,7,	84,9582
GRB,2015,8,	84,8407
GRB,2015,9,	73,7552
GRI,2015,1,	12,1063
GRI,2015,11,	4,1296
GRI,2015,12,	3,374
GRI,2015,2,	17,2204
GRI,2015,3,	10,850
GRI,2015,4,	9,1962
GRI,2015,5,	8,832
GRI,2015,6,	10,891
GRI,2015,7,	7,762
GRI,2015,8,	9,725
GRI,2015,9,	4,327
GRK,2015,1,	105,8820
GRK,2015,11,	50,5221
GRK,2015,12,	51,6155
GRK,2015,2,	83,8902
GRK,2015,3,	91,8801
GRK,2015,4,	73,6616
GRK,2015,5,	83,10832
GRK,2015,6,	89,10806
GRK,2015,7,	54,8412
GRK,2015,8,	58,8074
GRK,2015,9,	32,2934
GRR,2015,1,	266,28148
GRR,2015,11,	127,17483
GRR,2015,12,	160,18450
GRR,2015,2,	255,26823
GRR,2015,3,	221,25071
GRR,2015,4,	184,18642
GRR,2015,5,	186,21484
GRR,2015,6,	204,24334
GRR,2015,7,	183,20418
GRR,2015,8,	174,21455
GRR,2015,9,	129,12528
GSO,2015,1,	166,16578
GSO,2015,11,	69,7229
GSO,2015,12,	89,10831
GSO,2015,2,	189,22011
GSO,2015,3,	162,19730
GSO,2015,4,	121,13860
GSO,2015,5,	131,15393
GSO,2015,6,	117,14804
GSO,2015,7,	108,15866
GSO,2015,8,	104,15298
GSO,2015,9,	87,8917
GSP,2015,1,	131,14140
GSP,2015,11,	97,8137
GSP,2015,12,	106,9791
GSP,2015,2,	99,9986
GSP,2015,3,	122,10733
GSP,2015,4,	103,9310
GSP,2015,5,	126,13353
GSP,2015,6,	157,18278
GSP,2015,7,	117,10844
GSP,2015,8,	115,11597
GSP,2015,9,	71,6741
GST,2015,6,	7,494
GST,2015,7,	6,967
GST,2015,8,	6,349
GTF,2015,1,	28,3823
GTF,2015,11,	22,2046
GTF,2015,12,	31,2727
GTF,2015,2,	21,1832
GTF,2015,3,	17,1134
GTF,2015,4,	19,1766
GTF,2015,5,	11,983
GTF,2015,6,	29,3430
GTF,2015,7,	18,1541
GTF,2015,8,	33,2822
GTF,2015,9,	13,921
GTR,2015,1,	11,1692
GTR,2015,11,	12,1737
GTR,2015,12,	10,1383
GTR,2015,2,	16,2041
GTR,2015,3,	16,1275
GTR,2015,4,	12,928
GTR,2015,5,	10,820
GTR,2015,6,	21,1882
GTR,2015,7,	19,2547
GTR,2015,8,	18,2772
GTR,2015,9,	12,1184
GUC,2015,1,	28,2359
GUC,2015,11,	1,316
GUC,2015,12,	13,1495
GUC,2015,2,	18,1768
GUC,2015,3,	15,1340
GUC,2015,4,	4,174
GUC,2015,6,	10,1363
GUC,2015,7,	24,2895
GUC,2015,8,	12,1109
GUC,2015,9,	6,463
GUM,2015,1,	12,1119
GUM,2015,11,	9,4028
GUM,2015,12,	3,1571
GUM,2015,2,	11,553
GUM,2015,3,	16,1419
GUM,2015,4,	9,699
GUM,2015,5,	6,616
GUM,2015,6,	6,493
GUM,2015,7,	18,1372
GUM,2015,8,	11,906
GUM,2015,9,	2,149
HDN,2015,1,	41,3844
HDN,2015,12,	39,5447
HDN,2015,2,	30,2983
HDN,2015,3,	26,3505
HDN,2015,4,	1,225
HDN,2015,6,	2,501
HDN,2015,7,	6,441
HDN,2015,8,	7,715
HDN,2015,9,	2,56
HIB,2015,1,	16,774
HIB,2015,11,	8,1601
HIB,2015,12,	9,760
HIB,2015,2,	13,2465
HIB,2015,3,	7,309
HIB,2015,4,	6,402
HIB,2015,5,	7,542
HIB,2015,6,	9,1693
HIB,2015,7,	6,609
HIB,2015,8,	3,355
HIB,2015,9,	7,541
HLN,2015,1,	14,1431
HLN,2015,11,	21,2285
HLN,2015,12,	23,1637
HLN,2015,2,	18,1729
HLN,2015,3,	9,933
HLN,2015,4,	7,1643
HLN,2015,5,	12,1206
HLN,2015,6,	21,2474
HLN,2015,7,	18,2235
HLN,2015,8,	11,676
HLN,2015,9,	13,1288
HNL,2015,1,	754,62322
HNL,2015,11,	324,33836
HNL,2015,12,	417,45983
HNL,2015,2,	878,73302
HNL,2015,3,	769,68878
HNL,2015,4,	454,42409
HNL,2015,5,	584,54098
HNL,2015,6,	652,76519
HNL,2015,7,	665,60511
HNL,2015,8,	939,84462
HNL,2015,9,	621,48430
HOB,2015,1,	9,555
HOB,2015,11,	7,392
HOB,2015,12,	4,525
HOB,2015,2,	9,842
HOB,2015,3,	8,819
HOB,2015,4,	9,660
HOB,2015,5,	12,831
HOB,2015,6,	13,2052
HOB,2015,7,	4,478
HOB,2015,8,	10,1615
HOB,2015,9,	2,104
HOU,2015,1,	839,78453
HOU,2015,11,	675,64702
HOU,2015,12,	968,106311
HOU,2015,2,	701,65611
HOU,2015,3,	843,85372
HOU,2015,4,	946,91595
HOU,2015,5,	1190,136449
HOU,2015,6,	1127,128101
HOU,2015,7,	1012,121158
HOU,2015,8,	876,104874
HOU,2015,9,	404,39346
HPN,2015,1,	159,20130
HPN,2015,11,	139,15290
HPN,2015,12,	151,21490
HPN,2015,2,	244,29708
HPN,2015,3,	148,19531
HPN,2015,4,	115,10116
HPN,2015,5,	127,14139
HPN,2015,6,	158,20540
HPN,2015,7,	179,19752
HPN,2015,8,	147,21154
HPN,2015,9,	159,16972
HRL,2015,1,	42,3235
HRL,2015,11,	50,4436
HRL,2015,12,	49,3901
HRL,2015,2,	35,2347
HRL,2015,3,	49,4284
HRL,2015,4,	48,5733
HRL,2015,5,	85,9416
HRL,2015,6,	59,5664
HRL,2015,7,	38,4138
HRL,2015,8,	47,5358
HRL,2015,9,	21,1368
HSV,2015,1,	84,9613
HSV,2015,11,	50,6768
HSV,2015,12,	59,6281
HSV,2015,2,	83,7147
HSV,2015,3,	80,7358
HSV,2015,4,	64,6229
HSV,2015,5,	88,11691
HSV,2015,6,	117,14238
HSV,2015,7,	51,6426
HSV,2015,8,	72,8082
HSV,2015,9,	34,3267
HYA,2015,6,	1,114
HYA,2015,7,	4,518
HYA,2015,8,	6,691
HYA,2015,9,	1,23
HYS,2015,1,	17,1458
HYS,2015,11,	12,829
HYS,2015,12,	9,613
HYS,2015,2,	14,1767
HYS,2015,3,	10,739
HYS,2015,4,	2,246
HYS,2015,5,	5,428
HYS,2015,6,	5,674
HYS,2015,7,	8,993
HYS,2015,8,	4,495
HYS,2015,9,	3,193
IAD,2015,1,	855,103998
IAD,2015,11,	320,41624
IAD,2015,12,	443,64673
IAD,2015,2,	656,78044
IAD,2015,3,	548,65517
IAD,2015,4,	437,51426
IAD,2015,5,	548,68046
IAD,2015,6,	893,110349
IAD,2015,7,	669,81362
IAD,2015,8,	576,76600
IAD,2015,9,	397,40993
IAG,2015,1,	13,638
IAG,2015,11,	2,565
IAG,2015,12,	6,951
IAG,2015,2,	8,488
IAG,2015,3,	10,1333
IAG,2015,4,	7,656
IAG,2015,5,	3,149
IAG,2015,6,	8,1609
IAG,2015,7,	4,752
IAG,2015,8,	10,1245
IAG,2015,9,	6,407
IAH,2015,1,	2684,275701
IAH,2015,11,	1990,245169
IAH,2015,12,	2384,311344
IAH,2015,2,	2270,239344
IAH,2015,3,	2633,277743
IAH,2015,4,	2814,302303
IAH,2015,5,	3781,473855
IAH,2015,6,	3504,496232
IAH,2015,7,	2371,311874
IAH,2015,8,	2254,298129
IAH,2015,9,	1310,157604
ICT,2015,1,	181,20014
ICT,2015,11,	129,12118
ICT,2015,12,	138,13593
ICT,2015,2,	173,18764
ICT,2015,3,	128,11664
ICT,2015,4,	143,13635
ICT,2015,5,	166,16061
ICT,2015,6,	235,25380
ICT,2015,7,	155,16110
ICT,2015,8,	153,18825
